
SetupTitle, C-V Oliver
DataValue, -7.6000000000000005, 1.3906599999999999E-11, 2.94821E-06, 3.141592653589, 0.033740971536757744, 339188.86375122535, 1.3922432012718253E-11, -11431.547516019198, 385.71151935909745, 11438.052805751991, -1.5370681506909667, 1.39066E-12, 1.3906599999999997E-13
DataValue, -7.625, 1.3887599999999999E-11, 2.9399799999999997E-06, 3.141592653589, 0.033692815863895026, 340138.36828821967, 1.3903365284635224E-11, -11447.224454918089, 385.68922571223129, 11453.720090001556, -1.5371162516812233, 1.3887599999999998E-12, 1.3887599999999997E-13
DataValue, -7.65, 1.38686E-11, 2.93141E-06, 3.141592653589, 0.033640626431588674, 341132.76546098979, 1.3884294980158418E-11, -11462.947403478429, 385.62073140536722, 11469.43183088868, -1.5371683820264765, 1.38686E-12, 1.3868599999999998E-13
DataValue, -7.675, 1.38498E-11, 2.92288E-06, 3.141592653589, 0.033588268427309886, 342128.31180205825, 1.3865424953462485E-11, -11478.547799733409, 385.544544653153, 11485.02086139492, -1.5372206809365796, 1.3849799999999998E-12, 1.38498E-13
DataValue, -7.7, 1.38313E-11, 2.91469E-06, 3.141592653589, 0.033538953032660239, 343089.65962074872, 1.384685829507417E-11, -11493.938892156693, 385.49467666431019, 11500.401619176992, -1.5372699408391526, 1.3831300000000002E-12, 1.38313E-13
DataValue, -7.7250000000000005, 1.3812499999999999E-11, 2.9054899999999997E-06, 3.141592653589, 0.033478595156864271, 344176.02538642369, 1.3827981275608914E-11, -11509.629635720428, 385.32623097973141, 11516.077919836032, -1.537330231018829, 1.38125E-12, 1.3812499999999998E-13
DataValue, -7.75, 1.37934E-11, 2.89783E-06, 3.141592653589, 0.033436568847427288, 345085.80558555888, 1.3808821078253486E-11, -11525.599628673379, 385.37650549201982, 11532.040662929574, -1.5373722103362011, 1.37934E-12, 1.3793399999999999E-13
DataValue, -7.775, 1.3774999999999999E-11, 2.88943E-06, 3.141592653589, 0.033384179108394287, 346089.02101798629, 1.379035228453806E-11, -11541.035341815184, 385.2879909474666, 11547.464812546321, -1.53742454166022, 1.3774999999999997E-12, 1.3774999999999997E-13
DataValue, -7.8, 1.37567E-11, 2.8809599999999998E-06, 3.141592653589, 0.033330597079978666, 347106.52004887263, 1.3771982712870785E-11, -11556.429194700861, 385.1826851718767, 11562.846597317228, -1.5374780641333459, 1.37567E-12, 1.3756699999999997E-13
DataValue, -7.825, 1.37384E-11, 2.87334E-06, 3.141592653589, 0.0332867192819966, 348027.03474005859, 1.3753622225241783E-11, -11571.856525173509, 385.18913972499121, 11578.265591726715, -1.5375218933043149, 1.37384E-12, 1.3738399999999998E-13
DataValue, -7.8500000000000005, 1.37202E-11, 2.8651699999999997E-06, 3.141592653589, 0.0332361021194094, 349019.42991166323, 1.3735355860929436E-11, -11587.24569668091, 385.11488125757387, 11593.643789034415, -1.5375724545299234, 1.37202E-12, 1.3720199999999998E-13
DataValue, -7.875, 1.37022E-11, 2.8567299999999997E-06, 3.141592653589, 0.033181729983435132, 350050.58230914373, 1.3717286494964153E-11, -11602.50922442744, 384.99132821526666, 11608.894806385524, -1.5376267667686037, 1.3702200000000002E-12, 1.37022E-13
DataValue, -7.9, 1.36841E-11, 2.8489399999999998E-06, 3.141592653589, 0.0331350168131144, 351007.74323081569, 1.3699124174870618E-11, -11617.89184916551, 384.95904175504387, 11624.267911689551, -1.5376734286352329, 1.36841E-12, 1.36841E-13
DataValue, -7.925, 1.36663E-11, 2.84035E-06, 3.141592653589, 0.033078136921564652, 352069.287235728, 1.368125316175027E-11, -11633.067615245745, 384.80020339491836, 11639.430112226804, -1.5377302462520781, 1.36663E-12, 1.3666299999999999E-13
DataValue, -7.95, 1.36483E-11, 2.8329199999999997E-06, 3.141592653589, 0.033035119493563733, 352992.671872132, 1.3663194650744868E-11, -11648.442927164108, 384.80770401282359, 11654.797278222697, -1.5377732167244897, 1.36483E-12, 1.3648299999999998E-13
DataValue, -7.9750000000000005, 1.36306E-11, 2.8249699999999997E-06, 3.141592653589, 0.032985190643583191, 353986.0600289561, 1.3645430403602127E-11, -11663.607404418824, 384.72631382666344, 11669.950814847691, -1.5378230912276931, 1.3630599999999999E-12, 1.36306E-13
DataValue, -8, 1.3613E-11, 2.81775E-06, 3.141592653589, 0.03294342473351218, 354893.08845710231, 1.3627773770071179E-11, -11678.719193406763, 384.7370067318198, 11685.054752237855, -1.5378648118022802, 1.3612999999999999E-12, 1.3612999999999997E-13
DataValue, -8.025, 1.35954E-11, 2.80971E-06, 3.141592653589, 0.032891951333159905, 355908.61690352386, 1.3610108597639913E-11, -11693.87752861385, 384.63445056709895, 11700.201507443493, -1.5379162294877444, 1.3595399999999999E-12, 1.3595399999999998E-13
DataValue, -8.05, 1.35771E-11, 2.8017899999999997E-06, 3.141592653589, 0.032843444329463144, 356914.68668244232, 1.3591745506918716E-11, -11709.676509975823, 384.58610857141321, 11715.99037397973, -1.5379646841465635, 1.3577099999999999E-12, 1.3577099999999998E-13
DataValue, -8.075, 1.35596E-11, 2.79359E-06, 3.141592653589, 0.0327895850520812, 357962.33520308993, 1.3574178697337002E-11, -11724.830403415766, 384.45232373402877, 11731.131726226895, -1.5380184854840004, 1.35596E-12, 1.3559599999999999E-13
DataValue, -8.1, 1.35422E-11, 2.7863E-06, 3.141592653589, 0.032746039634406518, 358898.89818038262, 1.3556721343199779E-11, -11739.928782394693, 384.43617321340645, 11746.221477010142, -1.5380619841958172, 1.3542199999999999E-12, 1.3542199999999999E-13
DataValue, -8.125, 1.35249E-11, 2.7784499999999996E-06, 3.141592653589, 0.032695550550006891, 359912.9010779392, 1.3539358104923609E-11, -11754.984383939041, 384.33568613962052, 11761.265739123963, -1.5381124192818594, 1.3524900000000002E-12, 1.3524899999999998E-13
DataValue, -8.15, 1.35076E-11, 2.7707199999999997E-06, 3.141592653589, 0.032646346051384965, 360917.01795923087, 1.3521996182749561E-11, -11770.077504900832, 384.25002327661429, 11776.348014208847, -1.5381615713160393, 1.35076E-12, 1.3507599999999998E-13
DataValue, -8.175, 1.34905E-11, 2.7633999999999997E-06, 3.141592653589, 0.0326013690923431, 361873.0549323298, 1.350483836803235E-11, -11785.031316529879, 384.20815571501271, 11791.292509242059, -1.5382065004562671, 1.3490499999999998E-12, 1.3490499999999997E-13
DataValue, -8.2, 1.34733E-11, 2.7554999999999997E-06, 3.141592653589, 0.0325496682839266, 362910.54255126114, 1.348757470408264E-11, -11800.115779433636, 384.08985433249285, 11806.365123281586, -1.5382581464597709, 1.3473299999999999E-12, 1.34733E-13
DataValue, -8.225, 1.34563E-11, 2.7487E-06, 3.141592653589, 0.03251036258680344, 363808.34576345183, 1.3470522282054972E-11, -11815.053622973252, 384.11167726538605, 11821.295778989077, -1.5382974106074931, 1.34563E-12, 1.3456299999999997E-13
DataValue, -8.25, 1.34396E-11, 2.74084E-06, 3.141592653589, 0.0324576798583366, 364851.65131857386, 1.3453758631794814E-11, -11829.775414270478, 383.96706319241241, 11836.00511396032, -1.5383500378031187, 1.34396E-12, 1.3439599999999998E-13
DataValue, -8.275, 1.3422599999999999E-11, 2.7347E-06, 3.141592653589, 0.032425984747628332, 365670.82312502287, 1.3436713118769239E-11, -11844.782402149969, 384.0787335110914, 11851.00783173385, -1.5383816995906643, 1.3422599999999998E-12, 1.3422599999999996E-13
DataValue, -8.3, 1.34058E-11, 2.7270399999999997E-06, 3.141592653589, 0.032375680377853752, 366697.95822576864, 1.3419851754182189E-11, -11859.664771806154, 383.96471604048787, 11865.878703357117, -1.538431951205582, 1.34058E-12, 1.34058E-13
DataValue, -8.325, 1.3389099999999999E-11, 2.7197E-06, 3.141592653589, 0.032328812147727412, 367687.61260433134, 1.3403093645913598E-11, -11874.493105586818, 383.88825696000055, 11880.696810728767, -1.5384787704315217, 1.3389099999999998E-12, 1.33891E-13
DataValue, -8.35, 1.33718E-11, 2.71264E-06, 3.141592653589, 0.032286607998093596, 368644.56765365106, 1.3385739099364124E-11, -11889.888328952715, 383.88416361800444, 11896.083873529249, -1.5385209305748919, 1.33718E-12, 1.33718E-13
DataValue, -8.375, 1.33552E-11, 2.7052999999999997E-06, 3.141592653589, 0.032239267667022072, 369644.77137470891, 1.3369080999295046E-11, -11904.703330043987, 383.7989171537771, 11910.888421321424, -1.538568221680777, 1.3355199999999998E-12, 1.3355199999999996E-13
DataValue, -8.4, 1.33387E-11, 2.69816E-06, 3.141592653589, 0.032193954527273028, 370622.94304266613, 1.335252490506019E-11, -11919.464237930068, 383.73468966537763, 11925.639606802915, -1.5386134878383195, 1.3338699999999999E-12, 1.3338699999999999E-13
DataValue, -8.425, 1.3322199999999999E-11, 2.69078E-06, 3.141592653589, 0.032145661960706062, 371639.45027092518, 1.3335966409880003E-11, -11934.263944608092, 383.63481451321422, 11940.4284500381, -1.5386617304787342, 1.33222E-12, 1.3322199999999998E-13
DataValue, -8.45, 1.3306E-11, 2.68398E-06, 3.141592653589, 0.032103463411986555, 372581.01774230809, 1.3319713594222672E-11, -11948.826224083963, 383.59870550106496, 11954.982061894476, -1.5387038855239668, 1.3306E-12, 1.3306E-13
DataValue, -8.475, 1.32896E-11, 2.67703E-06, 3.141592653589, 0.032059848099672238, 373548.29792718048, 1.3303259500868171E-11, -11963.605091034198, 383.55136194302185, 11969.751811189226, -1.5387474559921264, 1.3289599999999998E-12, 1.32896E-13
DataValue, -8.5, 1.3273499999999999E-11, 2.67045E-06, 3.141592653589, 0.03201983785586765, 374468.72249995318, 1.3287108921561569E-11, -11978.146941632116, 383.53832288481732, 11984.285785997099, -1.5387874252054683, 1.32735E-12, 1.3273499999999996E-13
DataValue, -8.525, 1.32573E-11, 2.6637199999999997E-06, 3.141592653589, 0.031978170895495345, 375414.83339089697, 1.3270856960238055E-11, -11992.815804495007, 383.50831331433881, 11998.946184850003, -1.5388290495451629, 1.32573E-12, 1.32573E-13
DataValue, -8.55, 1.32411E-11, 2.6563999999999997E-06, 3.141592653589, 0.031929310316319452, 376449.32992019277, 1.3254599047979275E-11, -12007.526030461058, 383.39202475787465, 12013.645192731798, -1.5388778602865347, 1.3241099999999999E-12, 1.3241099999999999E-13
DataValue, -8.5750000000000011, 1.32251E-11, 2.64923E-06, 3.141592653589, 0.031881653060275413, 377468.16999656503, 1.3238542518023522E-11, -12022.089506851313, 383.28408671701106, 12028.197820200454, -1.5389254690787348, 1.32251E-12, 1.32251E-13
DataValue, -8.6, 1.3209199999999999E-11, 2.64232E-06, 3.141592653589, 0.03183677203999357, 378455.29686033487, 1.3222588581648327E-11, -12036.594960901013, 383.20632990794087, 12042.693442252408, -1.5389703045905423, 1.3209199999999998E-12, 1.32092E-13
DataValue, -8.625, 1.31935E-11, 2.6363199999999998E-06, 3.141592653589, 0.031802278362233781, 379316.62317169394, 1.3206843706797274E-11, -12050.944693925769, 383.24749768411147, 12057.037225642906, -1.5390047633793889, 1.3193499999999998E-12, 1.3193499999999998E-13
DataValue, -8.65, 1.31768E-11, 2.62873E-06, 3.141592653589, 0.031750908684510928, 380411.83385132748, 1.3190083798281563E-11, -12066.257161510273, 383.11462929893872, 12072.337748211025, -1.5390560812387946, 1.3176799999999997E-12, 1.3176799999999998E-13
DataValue, -8.675, 1.3161E-11, 2.62275E-06, 3.141592653589, 0.031716710507892557, 381279.19168811361, 1.3174239304336536E-11, -12080.769099096813, 383.16225622874759, 12086.843894925207, -1.5390902450113062, 1.3160999999999998E-12, 1.3160999999999998E-13
DataValue, -8.7000000000000011, 1.31454E-11, 2.61569E-06, 3.141592653589, 0.031668872236382671, 382308.30106014095, 1.3158583751293368E-11, -12095.142311671045, 383.03951654917648, 12101.206006461232, -1.5391380352806823, 1.31454E-12, 1.31454E-13
DataValue, -8.725, 1.31297E-11, 2.6089899999999996E-06, 3.141592653589, 0.031625524953154203, 383290.08543536009, 1.3142831982316878E-11, -12109.638417813736, 382.97367195624309, 12115.692776048838, -1.5391813391930793, 1.31297E-12, 1.31297E-13
DataValue, -8.75, 1.31142E-11, 2.60228E-06, 3.141592653589, 0.031581470871977088, 384278.40201669309, 1.3127279962790026E-11, -12123.984827250481, 382.89327367410323, 12130.029486791231, -1.5392253493177694, 1.31142E-12, 1.31142E-13
DataValue, -8.775, 1.30987E-11, 2.5965E-06, 3.141592653589, 0.031548612437738904, 385133.83400731755, 1.3111737331892952E-11, -12138.356578026276, 382.9483073112296, 12144.395819528705, -1.5392581750460295, 1.3098699999999998E-12, 1.3098699999999997E-13
DataValue, -8.8, 1.30833E-11, 2.5898899999999997E-06, 3.141592653589, 0.0315053385280757, 386116.78488275566, 1.3096286305068429E-11, -12152.677437293085, 382.87421668442613, 12158.70723229629, -1.5393014059862848, 1.30833E-12, 1.3083299999999997E-13
DataValue, -8.8250000000000011, 1.30679E-11, 2.5834799999999998E-06, 3.141592653589, 0.031464398440388557, 387074.79833403009, 1.3080837330368072E-11, -12167.030219269394, 382.82828665534038, 12173.051460241106, -1.5393423055303734, 1.30679E-12, 1.3067899999999996E-13
DataValue, -8.85, 1.30525E-11, 2.57738E-06, 3.141592653589, 0.031427141714330038, 387990.90549317526, 1.306539150049723E-11, -12181.414011656563, 382.82702442525641, 12187.428106619262, -1.5393795254520122, 1.30525E-12, 1.30525E-13
DataValue, -8.875, 1.3037099999999999E-11, 2.57077E-06, 3.141592653589, 0.031383570966891032, 388988.5131692061, 1.3049940611694579E-11, -12195.836580996418, 382.74890284030676, 12201.841116528107, -1.5394230532681157, 1.30371E-12, 1.30371E-13
DataValue, -8.9, 1.30221E-11, 2.5642399999999998E-06, 3.141592653589, 0.031339912247184763, 389979.09712039441, 1.3034890177696797E-11, -12209.918221194974, 382.65776559755278, 12215.912979955332, -1.539466669089089, 1.3022099999999998E-12, 1.3022099999999997E-13
DataValue, -8.925, 1.30069E-11, 2.55777E-06, 3.141592653589, 0.03129736822703795, 390965.56766245596, 1.3019640587077482E-11, -12224.219403560433, 382.58589596133311, 12230.204904014157, -1.5395091714205105, 1.3006899999999998E-12, 1.30069E-13
DataValue, -8.9500000000000011, 1.29913E-11, 2.5512099999999997E-06, 3.141592653589, 0.031254584403837708, 391970.86872503639, 1.3003990539014635E-11, -12238.931012325647, 382.52270233747885, 12244.907347230932, -1.5395519134340352, 1.29913E-12, 1.2991299999999996E-13
DataValue, -8.975, 1.29762E-11, 2.54551E-06, 3.141592653589, 0.031221043078093185, 392848.58437012625, 1.298884859676746E-11, -12253.198727063804, 382.55764530209558, 12259.169196845971, -1.5395854220620238, 1.2976199999999999E-12, 1.29762E-13
DataValue, -9, 1.29612E-11, 2.5393199999999997E-06, 3.141592653589, 0.031181166102846467, 393806.21583731082, 1.2973801722667295E-11, -12267.409853648875, 382.512144298321, 12273.371992159988, -1.5396252602544291, 1.29612E-12, 1.2961199999999998E-13
DataValue, -9.025, 1.29463E-11, 2.5327E-06, 3.141592653589, 0.031135669988254951, 394835.55099301145, 1.2958850530904948E-11, -12281.563300107093, 382.39470185199787, 12287.51491565898, -1.5396707122420863, 1.29463E-12, 1.29463E-13
DataValue, -9.05, 1.2931499999999999E-11, 2.52666E-06, 3.141592653589, 0.031096966980835156, 395779.40838894033, 1.2944005036657447E-11, -12295.649039165885, 382.357392178879, 12301.592680205875, -1.5397093778125188, 1.2931499999999998E-12, 1.29315E-13
DataValue, -9.0750000000000011, 1.29167E-11, 2.5203E-06, 3.141592653589, 0.031054232356143987, 396778.16133000044, 1.2929156417880558E-11, -12309.770100068552, 382.27046093824265, 12315.704227605, -1.5397520712084942, 1.29167E-12, 1.29167E-13
DataValue, -9.1, 1.2902E-11, 2.5144499999999997E-06, 3.141592653589, 0.031017450523757342, 397701.28656366206, 1.2914412785021693E-11, -12323.823447592255, 382.25358404921337, 12329.750288223322, -1.5397888176458465, 1.2901999999999999E-12, 1.2902E-13
DataValue, -9.125, 1.28874E-11, 2.5084E-06, 3.141592653589, 0.030977874455034454, 398660.50071758887, 1.2899767118982506E-11, -12337.8152197595, 382.19929092712312, 12343.733661049009, -1.5398283557242007, 1.28874E-12, 1.28874E-13
DataValue, -9.15, 1.28727E-11, 2.50269E-06, 3.141592653589, 0.030942652631286066, 399570.0626126288, 1.2885024937675372E-11, -12351.931320409936, 382.20152017294731, 12357.843070137542, -1.5398635438188226, 1.2872699999999998E-12, 1.2872699999999998E-13
DataValue, -9.175, 1.28581E-11, 2.4961899999999996E-06, 3.141592653589, 0.030897331440621744, 400610.53044840344, 1.2870374922033679E-11, -12365.991205078823, 382.07612885513385, 12371.89236343122, -1.5399088217217254, 1.2858100000000002E-12, 1.28581E-13
DataValue, -9.2000000000000011, 1.28436E-11, 2.49E-06, 3.141592653589, 0.03085550844770309, 401606.42570281128, 1.2855827908660756E-11, -12379.983943680167, 381.990699156652, 12385.875800282389, -1.5399506048805254, 1.28436E-12, 1.28436E-13
DataValue, -9.225, 1.28292E-11, 2.48422E-06, 3.141592653589, 0.030818437059820413, 402540.83776799159, 1.2841384867065003E-11, -12393.908035583361, 381.96087471982827, 12399.792357306413, -1.5399876410500106, 1.28292E-12, 1.28292E-13
DataValue, -9.25, 1.28142E-11, 2.47807E-06, 3.141592653589, 0.030778128156875396, 403539.85157804255, 1.2826338804175421E-11, -12408.446831306612, 381.90876680172931, 12414.322658587664, -1.540027911754809, 1.28142E-12, 1.2814199999999997E-13
DataValue, -9.275, 1.27999E-11, 2.4727199999999998E-06, 3.141592653589, 0.03074599105323407, 404412.95415574755, 1.2811999949831224E-11, -12422.334039583891, 381.93697124133138, 12428.204167980412, -1.5400600184757192, 1.2799899999999999E-12, 1.2799899999999996E-13
DataValue, -9.3, 1.27857E-11, 2.46633E-06, 3.141592653589, 0.030700596040571369, 405460.74531794206, 1.2797750862314412E-11, -12436.165135906787, 381.7976821313116, 12442.024463793034, -1.5401053706794872, 1.2785699999999997E-12, 1.2785699999999998E-13
DataValue, -9.3250000000000011, 1.27715E-11, 2.4612099999999997E-06, 3.141592653589, 0.030670926475927073, 406304.21621885174, 1.2783514223242083E-11, -12450.014942101856, 381.85349291339946, 12455.869465782373, -1.5401350123330757, 1.27715E-12, 1.27715E-13
DataValue, -9.35, 1.27573E-11, 2.4554099999999997E-06, 3.141592653589, 0.030632707455133086, 407263.9599903886, 1.2769270975315098E-11, -12463.9020817716, 381.80306622033368, 12469.748541384692, -1.5401731954795053, 1.27573E-12, 1.27573E-13
DataValue, -9.375, 1.27432E-11, 2.44988E-06, 3.141592653589, 0.030597535311544275, 408183.25795549172, 1.2755130300658713E-11, -12477.719893125381, 381.78747503746229, 12483.559404568568, -1.5402083346876145, 1.27432E-12, 1.2743199999999999E-13
DataValue, -9.4, 1.27291E-11, 2.44333E-06, 3.141592653589, 0.030549531946863395, 409277.50242496922, 1.2740979736828142E-11, -12491.578071652835, 381.61186336669653, 12497.405744171874, -1.5402562932234785, 1.2729099999999999E-12, 1.27291E-13
DataValue, -9.425, 1.27151E-11, 2.4382599999999998E-06, 3.141592653589, 0.030519707398553114, 410128.53428264422, 1.2726943512187454E-11, -12505.354717692202, 381.65976689908177, 12511.177434317526, -1.5402860899903836, 1.27151E-12, 1.27151E-13
DataValue, -9.4500000000000011, 1.27012E-11, 2.43291E-06, 3.141592653589, 0.030486068450052028, 411030.41214019427, 1.2713004499973617E-11, -12519.066054941286, 381.65710468166287, 12524.882316155195, -1.5403196976694176, 1.2701199999999998E-12, 1.27012E-13
DataValue, -9.475, 1.2687299999999999E-11, 2.42648E-06, 3.141592653589, 0.03043880780888918, 412119.61359665031, 1.269905505014753E-11, -12532.817793406333, 381.48403211732193, 12538.622408760975, -1.5403669144952394, 1.26873E-12, 1.2687299999999996E-13
DataValue, -9.5, 1.26734E-11, 2.4215E-06, 3.141592653589, 0.030409652871141279, 412967.16911005572, 1.2685119688474467E-11, -12546.585842350514, 381.53732018385483, 12552.385710539787, -1.5403960424711465, 1.2673400000000001E-12, 1.26734E-13
DataValue, -9.525, 1.26591E-11, 2.41582E-06, 3.141592653589, 0.0303725932033367, 413938.12452914537, 1.2670777949085579E-11, -12560.787011773131, 381.50367422234052, 12566.579304193077, -1.5404330679414686, 1.26591E-12, 1.26591E-13
DataValue, -9.55, 1.2645299999999999E-11, 2.41047E-06, 3.141592653589, 0.030338403649958316, 414856.85364265059, 1.2656938971042693E-11, -12574.520858167982, 381.49088949992046, 12580.306439482032, -1.5404672260196679, 1.2645299999999999E-12, 1.2645299999999997E-13
DataValue, -9.5750000000000011, 1.26316E-11, 2.40488E-06, 3.141592653589, 0.030300875545689686, 415821.16363394435, 1.2643197615861987E-11, -12588.187571493929, 381.43310494963521, 12593.965124164261, -1.540504719656761, 1.26316E-12, 1.26316E-13
DataValue, -9.6, 1.26179E-11, 2.39923E-06, 3.141592653589, 0.030262509142921123, 416800.39012516517, 1.2629455718359608E-11, -12601.884565822569, 381.3646468912421, 12607.653770793975, -1.5405430509104976, 1.26179E-12, 1.26179E-13
DataValue, -9.625, 1.26043E-11, 2.39405E-06, 3.141592653589, 0.030229754251267286, 417702.22008729976, 1.2615818288833941E-11, -12615.506933291916, 381.36367434857323, 12621.26988207007, -1.5405757758644285, 1.26043E-12, 1.2604299999999998E-13
DataValue, -9.65, 1.25908E-11, 2.38829E-06, 3.141592653589, 0.030189357232029632, 418709.62069095467, 1.2602275220999979E-11, -12629.064220619895, 381.26333126253792, 12634.81795738692, -1.5406161360502586, 1.2590800000000001E-12, 1.25908E-13
DataValue, -9.675, 1.25773E-11, 2.38322E-06, 3.141592653589, 0.030157604849654743, 419600.37260513089, 1.2588738817019719E-11, -12642.643985651786, 381.27186157415071, 12648.391802136963, -1.5406478595503206, 1.25773E-12, 1.25773E-13
DataValue, -9.7000000000000011, 1.2564E-11, 2.3774699999999997E-06, 3.141592653589, 0.030116690747595029, 420615.19177949673, 1.2575395737233769E-11, -12656.058418957167, 381.15859748722949, 12661.79673587027, -1.5406887365259565, 1.2564E-12, 1.2564E-13
DataValue, -9.725, 1.2550499999999999E-11, 2.3721599999999997E-06, 3.141592653589, 0.030081748918765448, 421556.72467287205, 1.2561857093261854E-11, -12669.698589176422, 381.12669183604191, 12675.429771641231, -1.5407236467274303, 1.2550499999999998E-12, 1.2550499999999998E-13
DataValue, -9.75, 1.2537099999999999E-11, 2.3670999999999997E-06, 3.141592653589, 0.030049665855175482, 422457.85982848215, 1.2548420780872805E-11, -12683.264760656641, 381.12786801045428, 12688.989851075172, -1.5407557008158281, 1.25371E-12, 1.25371E-13
DataValue, -9.775, 1.25239E-11, 2.3616199999999997E-06, 3.141592653589, 0.030011697371008769, 423438.14838966477, 1.2535180301515913E-11, -12696.661656529062, 381.04836725784111, 12702.37832370636, -1.5407936350892755, 1.2523899999999999E-12, 1.2523899999999998E-13
DataValue, -9.8, 1.25106E-11, 2.35618E-06, 3.141592653589, 0.0299743972163091, 424415.7916627762, 1.252184032982959E-11, -12710.187871729671, 380.98021996113954, 12715.896416008809, -1.5408309017195481, 1.2510599999999997E-12, 1.2510599999999997E-13
DataValue, -9.8250000000000011, 1.24967E-11, 2.3506799999999997E-06, 3.141592653589, 0.029937690880580545, 425408.81787397695, 1.2507900359015157E-11, -12724.353290616316, 380.93775546976917, 12730.054211901874, -1.5408675751458389, 1.2496699999999999E-12, 1.2496699999999998E-13
DataValue, -9.85, 1.24838E-11, 2.34583E-06, 3.141592653589, 0.029906794417833924, 426288.34996568377, 1.2494965714859473E-11, -12737.525394140344, 380.93855335449433, 12743.220446488474, -1.5408984439704709, 1.24838E-12, 1.2483799999999998E-13
DataValue, -9.875, 1.2470599999999999E-11, 2.34084E-06, 3.141592653589, 0.029874766008638427, 427197.07455443346, 1.2481730031002549E-11, -12751.032324575281, 380.93410706527141, 12756.721214179186, -1.540930443789146, 1.24706E-12, 1.2470599999999997E-13
DataValue, -9.9, 1.24575E-11, 2.33539E-06, 3.141592653589, 0.029836553284966909, 428194.00614030205, 1.2468589914552826E-11, -12764.470095064753, 380.84779214576611, 12770.150423882433, -1.5409686224818375, 1.2457499999999998E-12, 1.2457499999999998E-13
DataValue, -9.925, 1.24445E-11, 2.33097E-06, 3.141592653589, 0.029811193515127885, 429005.95031253085, 1.2455559517482091E-11, -12777.82365927058, 380.92217380869477, 12783.50027065804, -1.540993959715133, 1.2444499999999998E-12, 1.24445E-13
DataValue, -9.9500000000000011, 1.24315E-11, 2.32556E-06, 3.141592653589, 0.029773106178408202, 430003.95603639557, 1.2442519752151056E-11, -12791.214823221069, 380.83419708258981, 12796.882875898255, -1.5410320132765651, 1.24315E-12, 1.2431499999999999E-13
DataValue, -9.975, 1.24186E-11, 2.31941E-06, 3.141592653589, 0.029725215930689948, 431144.12717027176, 1.242957293167576E-11, -12804.53833504947, 380.61766690214267, 12810.194057160474, -1.5410798611782792, 1.24186E-12, 1.2418599999999999E-13
DataValue, -10, 1.24057E-11, 2.31485E-06, 3.141592653589, 0.029697624480389411, 431993.43369980779, 1.2416641193465978E-11, -12817.874062084342, 380.66041053270442, 12823.525171324829, -1.5411074282931976, 1.2405699999999998E-12, 1.24057E-13
DataValue, -10.025, 1.2392899999999999E-11, 2.31012E-06, 3.141592653589, 0.029667552964644441, 432877.94573442073, 1.240380778070422E-11, -12831.135882283044, 380.668403384182, 12836.781390323142, -1.5411374733375713, 1.23929E-12, 1.2392899999999999E-13
DataValue, -10.05, 1.23801E-11, 2.3052999999999998E-06, 3.141592653589, 0.029636262252311286, 433783.02173252945, 1.2390973541369568E-11, -12844.426030010247, 380.66077830579718, 12850.065473317449, -1.5411687365621611, 1.23801E-12, 1.2380099999999998E-13
DataValue, -10.075000000000001, 1.23673E-11, 2.29991E-06, 3.141592653589, 0.02959757143164421, 434799.6225939276, 1.2378133955578804E-11, -12857.749291055674, 380.558153092193, 12863.37985676889, -1.5412073934744581, 1.2367300000000001E-12, 1.2367299999999998E-13
DataValue, -10.1, 1.23548E-11, 2.2949399999999997E-06, 3.141592653589, 0.029563493144316902, 435741.23942238145, 1.2365598096767752E-11, -12870.784077442813, 380.50533683546377, 12876.407382477293, -1.5412414419690808, 1.2354800000000001E-12, 1.23548E-13
DataValue, -10.125, 1.23415E-11, 2.28987E-06, 3.141592653589, 0.029529970387548548, 436706.01387851714, 1.2352262024353172E-11, -12884.679970207295, 380.48421797326131, 12890.296589868978, -1.5412749354856925, 1.2341500000000002E-12, 1.2341499999999999E-13
DataValue, -10.15, 1.2329E-11, 2.2853199999999997E-06, 3.141592653589, 0.029501174024402794, 437575.48177060549, 1.233973016626526E-11, -12897.765262893534, 380.49921754651939, 12903.376629055536, -1.5413037067841728, 1.2329000000000001E-12, 1.2328999999999997E-13
DataValue, -10.175, 1.23164E-11, 2.27964E-06, 3.141592653589, 0.029457956421527386, 438665.75424189784, 1.2327087817164974E-11, -12910.99288433061, 380.33146574526126, 12916.593563438913, -1.5413468868616214, 1.23164E-12, 1.23164E-13
DataValue, -10.200000000000001, 1.23039E-11, 2.27549E-06, 3.141592653589, 0.029434202281899913, 439465.78539127839, 1.2314559757698684E-11, -12924.127717390526, 380.41138955078213, 12929.725058202977, -1.5413706204225512, 1.2303899999999998E-12, 1.2303899999999998E-13
DataValue, -10.225, 1.2291399999999999E-11, 2.27048E-06, 3.141592653589, 0.029399264135198416, 440435.5026249956, 1.2302023662675907E-11, -12937.297753280091, 380.34703384439041, 12942.887507167028, -1.5414055283618666, 1.2291400000000002E-12, 1.22914E-13
DataValue, -10.25, 1.2279E-11, 2.2656199999999997E-06, 3.141592653589, 0.02936595994526842, 441380.28442545538, 1.2289588913571464E-11, -12950.3878617274, 380.3005712231772, 12955.970604074752, -1.5414388038238265, 1.2279E-12, 1.2279E-13
