
SetupTitle, C-V Oliver
DataValue, -6.425, 1.54312E-11, 3.45868E-06, 3.141592653589, 0.0356722755568728, 289127.64407230506, 1.545083637549924E-11, -10300.733191655003, 367.4505928505431, 10307.285007403709, -1.5351391708197069, 1.54312E-12, 1.5431199999999997E-13
DataValue, -6.45, 1.54061E-11, 3.4470599999999997E-06, 3.141592653589, 0.03561035162270057, 290102.29006747779, 1.5425636431390031E-11, -10317.560886373996, 367.41197105240019, 10324.100648507219, -1.5352010161914838, 1.5406099999999998E-12, 1.5406099999999997E-13
DataValue, -6.4750000000000005, 1.53814E-11, 3.4351499999999996E-06, 3.141592653589, 0.035544300438338658, 291108.10299404687, 1.5400832819132561E-11, -10334.177700716045, 367.3211169774309, 10340.703726195539, -1.5352669838774786, 1.5381399999999997E-12, 1.53814E-13
DataValue, -6.5, 1.53568E-11, 3.4231999999999997E-06, 3.141592653589, 0.035477391200791415, 292124.32811404538, 1.5376128763934403E-11, -10350.781105920667, 367.21871052850793, 10357.293038436563, -1.5353338088473663, 1.53568E-12, 1.5356799999999998E-13
DataValue, -6.525, 1.53321E-11, 3.41101E-06, 3.141592653589, 0.035408006889860025, 293168.29912547895, 1.5351322266999418E-11, -10367.507132207711, 367.09276396788357, 10374.004108045039, -1.5354031061080962, 1.53321E-12, 1.53321E-13
DataValue, -6.55, 1.5306699999999998E-11, 3.3988199999999997E-06, 3.141592653589, 0.035340014743852843, 294219.75862211006, 1.5325816792365565E-11, -10384.76090691736, 366.99760356184612, 10391.243733781785, -1.535471013280431, 1.5306699999999998E-12, 1.5306699999999996E-13
DataValue, -6.575, 1.52822E-11, 3.38688E-06, 3.141592653589, 0.035272322941671652, 295256.99168556312, 1.5301213146880808E-11, -10401.459123806773, 366.88362527950954, 10407.927531392665, -1.5355386208080752, 1.5282200000000001E-12, 1.5282200000000002E-13
DataValue, -6.6000000000000005, 1.52582E-11, 3.3752E-06, 3.141592653589, 0.035205972128029568, 296278.73903768667, 1.5277111935796446E-11, -10417.868492474214, 366.77118777952461, 10424.322761247953, -1.5356048893296077, 1.5258199999999997E-12, 1.5258199999999999E-13
DataValue, -6.625, 1.52341E-11, 3.3637299999999996E-06, 3.141592653589, 0.0351418368480341, 297289.02141372825, 1.5252913331945787E-11, -10434.396343064542, 366.68385389569772, 10440.837327191075, -1.5356689453592336, 1.5234099999999999E-12, 1.5234099999999998E-13
DataValue, -6.65, 1.52102E-11, 3.3521299999999996E-06, 3.141592653589, 0.035075676808113618, 298317.78600471944, 1.5228913156265573E-11, -10450.840546454559, 366.57030538056966, 10457.267421090724, -1.5357350239490211, 1.52102E-12, 1.52102E-13
DataValue, -6.675, 1.51864E-11, 3.34085E-06, 3.141592653589, 0.035012431624920508, 299325.02207522036, 1.5205016557760995E-11, -10467.265358596345, 366.48441266775359, 10473.6791487996, -1.535798191556955, 1.5186399999999999E-12, 1.5186399999999998E-13
DataValue, -6.7, 1.51627E-11, 3.32936E-06, 3.141592653589, 0.034946553142419651, 300358.02676790737, 1.5181217622906542E-11, -10483.674435428078, 366.36828578551365, 10490.074136481479, -1.5358639895313411, 1.51627E-12, 1.51627E-13
DataValue, -6.7250000000000005, 1.51391E-11, 3.3179199999999997E-06, 3.141592653589, 0.034880763637441768, 301393.64421083091, 1.5157519253552133E-11, -10500.065375449738, 366.25029853874855, 10506.450978798604, -1.5359296989389231, 1.51391E-12, 1.5139099999999997E-13
DataValue, -6.75, 1.51157E-11, 3.3070399999999997E-06, 3.141592653589, 0.034820204357241438, 302385.21457254828, 1.5134026979547464E-11, -10516.364435389327, 366.18195873548234, 10522.737769460229, -1.5359901847556792, 1.51157E-12, 1.51157E-13
DataValue, -6.775, 1.50924E-11, 3.29611E-06, 3.141592653589, 0.034758699708115313, 303387.93304835097, 1.5110634142730762E-11, -10532.644863782889, 366.10103995245254, 10539.005541227612, -1.5360516150553274, 1.50924E-12, 1.5092399999999996E-13
DataValue, -6.8, 1.50692E-11, 3.28523E-06, 3.141592653589, 0.034697302689852105, 304392.69092270557, 1.5087341852283993E-11, -10548.905476536405, 366.01856636602224, 10555.253495005432, -1.5361129381158714, 1.50692E-12, 1.5069199999999998E-13
DataValue, -6.825, 1.50462E-11, 3.2740999999999997E-06, 3.141592653589, 0.034632611501728416, 305427.44571027154, 1.5064246679792853E-11, -10565.078126702852, 365.89624624750854, 10571.412199245335, -1.536177551660509, 1.50462E-12, 1.50462E-13
DataValue, -6.8500000000000005, 1.50224E-11, 3.2628099999999998E-06, 3.141592653589, 0.034567867975143662, 306484.28808297147, 1.5040350829045122E-11, -10581.863741142528, 365.79246873477467, 10588.18418645473, -1.5362422177703186, 1.5022399999999999E-12, 1.5022399999999998E-13
DataValue, -6.875, 1.49994E-11, 3.25261E-06, 3.141592653589, 0.03451264446912946, 307445.40538213926, 1.5017266124750212E-11, -10598.130296807456, 365.76950297122522, 10604.440254790063, -1.536297375471565, 1.4999399999999998E-12, 1.4999399999999999E-13
DataValue, -6.9, 1.49768E-11, 3.2419099999999997E-06, 3.141592653589, 0.03445101767795368, 308460.13615430414, 1.499457555384094E-11, -10614.167938296003, 365.66888727900476, 10620.464903076263, -1.5363589290756909, 1.4976800000000001E-12, 1.4976799999999998E-13
DataValue, -6.925, 1.4954E-11, 3.23076E-06, 3.141592653589, 0.034384875213568381, 309524.6938800778, 1.497168040794819E-11, -10630.399444503442, 365.52495836963749, 10636.681853138705, -1.5364249932807228, 1.4954E-12, 1.4953999999999996E-13
DataValue, -6.95, 1.49316E-11, 3.22056E-06, 3.141592653589, 0.034327737384082339, 310505.00534068613, 1.4949195301189568E-11, -10646.388644027609, 365.46643346105623, 10652.659615028859, -1.5364820637467387, 1.49316E-12, 1.4931599999999998E-13
DataValue, -6.9750000000000005, 1.49092E-11, 3.2095799999999996E-06, 3.141592653589, 0.03426210140376508, 311567.24555860896, 1.492670178453242E-11, -10662.432022113388, 365.31732715240082, 10668.688456211792, -1.5365476226205206, 1.49092E-12, 1.49092E-13
DataValue, -7, 1.4887E-11, 3.19963E-06, 3.141592653589, 0.03420682008230333, 312536.13699083956, 1.4904419376063109E-11, -10678.372573677212, 365.27316939957876, 10684.618164003097, -1.5366028392281981, 1.4887E-12, 1.4886999999999998E-13
DataValue, -7.025, 1.48648E-11, 3.18857E-06, 3.141592653589, 0.034139489054319794, 313620.2121954356, 1.4882124994456168E-11, -10694.369463448487, 365.10030924025148, 10700.599817605871, -1.536670091718396, 1.48648E-12, 1.4864799999999998E-13
DataValue, -7.05, 1.4842799999999998E-11, 3.17903E-06, 3.141592653589, 0.034087796018106818, 314561.3599116712, 1.4860047004644547E-11, -10710.25838896682, 365.08910326431834, 10716.479123842704, -1.5367217246672382, 1.4842799999999998E-12, 1.4842799999999999E-13
DataValue, -7.075, 1.4821E-11, 3.1683099999999997E-06, 3.141592653589, 0.034022818821105874, 315625.68056787376, 1.4838156081164111E-11, -10726.059371620331, 364.93077466506327, 10732.2655629565, -1.5367866265933015, 1.4820999999999997E-12, 1.4820999999999996E-13
DataValue, -7.1000000000000005, 1.47992E-11, 3.1583699999999997E-06, 3.141592653589, 0.033966038543521024, 316619.01550483319, 1.4816273715306814E-11, -10741.900841607108, 364.85981801670795, 10748.095476768091, -1.53684334133012, 1.4799199999999998E-12, 1.4799199999999998E-13
DataValue, -7.125, 1.47774E-11, 3.14837E-06, 3.141592653589, 0.033908444528967, 317624.67562580004, 1.4794390797546543E-11, -10757.789575109055, 364.77991106188483, 10763.972358095285, -1.5369008690878478, 1.4777400000000001E-12, 1.47774E-13
DataValue, -7.15, 1.4755E-11, 3.13834E-06, 3.141592653589, 0.033851733249958993, 318639.79046247381, 1.4771908342398607E-11, -10774.162647294936, 364.72407992790016, 10780.334150889974, -1.536957515344844, 1.4754999999999997E-12, 1.4754999999999996E-13
DataValue, -7.175, 1.47334E-11, 3.12823E-06, 3.141592653589, 0.033792150327045051, 319669.58951228013, 1.4750224208303518E-11, -10790.001619252713, 364.61735674684718, 10796.160463809216, -1.537017030187299, 1.4733399999999999E-12, 1.4733399999999998E-13
DataValue, -7.2, 1.4712E-11, 3.11918E-06, 3.141592653589, 0.033743400991945581, 320597.08000179532, 1.4728751334929724E-11, -10805.732235732317, 364.62215584190824, 10811.882281401113, -1.5370657239986534, 1.4712E-12, 1.4712E-13
DataValue, -7.2250000000000005, 1.46908E-11, 3.10885E-06, 3.141592653589, 0.033680183845084255, 321662.35103012371, 1.4707464579258417E-11, -10821.37184381786, 364.46579315580391, 10827.507741699132, -1.5371288693817164, 1.4690799999999998E-12, 1.4690799999999998E-13
DataValue, -7.25, 1.46696E-11, 3.09897E-06, 3.141592653589, 0.033621666166331415, 322687.86080536438, 1.4686182756946616E-11, -10837.05314893039, 364.35978320012822, 10843.176610401388, -1.5371873208708775, 1.46696E-12, 1.46696E-13
DataValue, -7.275, 1.46485E-11, 3.08963E-06, 3.141592653589, 0.03356861704782993, 323663.35127507179, 1.4665006692261805E-11, -10852.701702203507, 364.31018737560152, 10858.81467516766, -1.5372403101838508, 1.4648499999999998E-12, 1.4648499999999998E-13
DataValue, -7.3, 1.46276E-11, 3.0801799999999996E-06, 3.141592653589, 0.033513759783759325, 324656.35125219956, 1.4644029312134533E-11, -10868.248055202566, 364.23585459236824, 10874.349798824065, -1.5372951058022166, 1.4627600000000001E-12, 1.4627599999999997E-13
DataValue, -7.325, 1.46067E-11, 3.07065E-06, 3.141592653589, 0.033457873852769743, 325663.94737270608, 1.4623051168288581E-11, -10883.839580420639, 364.15013171549612, 10889.929721112039, -1.5373509291384888, 1.4606699999999999E-12, 1.4606699999999996E-13
DataValue, -7.3500000000000005, 1.4586E-11, 3.0608199999999997E-06, 3.141592653589, 0.033398096319392431, 326709.8359263204, 1.4602269703371557E-11, -10899.329099173385, 364.01684307094945, 10905.406139806395, -1.537410639949186, 1.4585999999999999E-12, 1.4585999999999997E-13
DataValue, -7.375, 1.45653E-11, 3.0513099999999998E-06, 3.141592653589, 0.033341645514054212, 327728.090557826, 1.4581491738966742E-11, -10914.860148815842, 363.91939791729482, 10920.925299460147, -1.5374670279637326, 1.4565299999999997E-12, 1.4565299999999998E-13
DataValue, -7.4, 1.45447E-11, 3.0420899999999998E-06, 3.141592653589, 0.033287978495984527, 328721.37247747439, 1.4560816829530266E-11, -10930.358162954097, 363.84952748182491, 10936.412393884295, -1.5375206354840516, 1.45447E-12, 1.4544699999999999E-13
DataValue, -7.425, 1.45242E-11, 3.0329299999999998E-06, 3.141592653589, 0.033234587898254217, 329714.17078534618, 1.4540242528390671E-11, -10945.824512980182, 363.77996689550548, 10951.867883300654, -1.5375739670803332, 1.45242E-12, 1.45242E-13
DataValue, -7.45, 1.45029E-11, 3.0229699999999997E-06, 3.141592653589, 0.033174097478340762, 330800.50413996837, 1.4518860742290942E-11, -10961.94432310688, 363.65260952689181, 10967.974588013543, -1.5376343908812733, 1.4502899999999999E-12, 1.45029E-13
DataValue, -7.4750000000000005, 1.44828E-11, 3.01425E-06, 3.141592653589, 0.0331243120953729, 331757.48527826159, 1.4498690818566087E-11, -10977.194084870889, 363.61200279874464, 10983.214632588391, -1.5376841216166288, 1.44828E-12, 1.44828E-13
DataValue, -7.5, 1.44626E-11, 3.0047399999999996E-06, 3.141592653589, 0.033065923395935885, 332807.49748730345, 1.4478412760217527E-11, -10992.568434659293, 363.47942578502705, 10998.57618438118, -1.5377424464336462, 1.44626E-12, 1.4462599999999997E-13
DataValue, -7.525, 1.4442599999999999E-11, 2.99585E-06, 3.141592653589, 0.033013746573468422, 333795.08319842449, 1.4458341097522484E-11, -11007.828769457346, 363.40966931899959, 11013.825893187497, -1.53779456636039, 1.44426E-12, 1.4442599999999996E-13
DataValue, -7.55, 1.4422499999999999E-11, 2.9864699999999997E-06, 3.141592653589, 0.03295624634396066, 334843.47741648171, 1.44381644816613E-11, -11023.211661987012, 363.283679034064, 11029.196270645427, -1.5378520040970505, 1.4422499999999998E-12, 1.4422499999999997E-13
DataValue, -7.575, 1.44027E-11, 2.9784899999999997E-06, 3.141592653589, 0.032913370857540529, 335740.59338792478, 1.4418302300612317E-11, -11038.396877361667, 363.31085009732186, 11044.374151392474, -1.5378948331267464, 1.4402699999999999E-12, 1.4402699999999998E-13
DataValue, -7.6000000000000005, 1.4383E-11, 2.9689199999999998E-06, 3.141592653589, 0.032852554657895376, 336822.817724964, 1.4398523433068812E-11, -11053.560028690679, 363.13768500688815, 11059.523420389345, -1.5379555836374994, 1.4383E-12, 1.4382999999999998E-13
DataValue, -7.625, 1.43631E-11, 2.9604299999999996E-06, 3.141592653589, 0.032803995528657363, 337788.76717233652, 1.4378556162397751E-11, -11068.909930480462, 363.10447186659218, 11074.863967858861, -1.538004090491103, 1.4363100000000002E-12, 1.4363099999999999E-13
DataValue, -7.65, 1.43435E-11, 2.9515799999999997E-06, 3.141592653589, 0.0327506220191233, 338801.59101227141, 1.4358884884610801E-11, -11084.074032971081, 363.01031908581547, 11090.01684670256, -1.5380574067202286, 1.43435E-12, 1.4343499999999998E-13
DataValue, -7.675, 1.43239E-11, 2.94263E-06, 3.141592653589, 0.032695991328522411, 339832.05499841977, 1.4339212648005645E-11, -11099.280483442124, 362.90197843946174, 11105.211618698426, -1.538111978974039, 1.4323900000000001E-12, 1.4323899999999998E-13
DataValue, -7.7, 1.43045E-11, 2.93445E-06, 3.141592653589, 0.032649321734847789, 340779.362401813, 1.4319748285301305E-11, -11114.36737022132, 362.87655614965, 11120.289629107841, -1.5381585988009241, 1.43045E-12, 1.43045E-13
DataValue, -7.7250000000000005, 1.42851E-11, 2.92554E-06, 3.141592653589, 0.032594392213787869, 341817.23715963546, 1.4300276410297526E-11, -11129.501173650686, 362.75932639778284, 11135.411564157859, -1.5382134699289085, 1.4285100000000001E-12, 1.42851E-13
DataValue, -7.75, 1.42651E-11, 2.91662E-06, 3.141592653589, 0.032540570351473244, 342862.62865920144, 1.4280205153462543E-11, -11145.144021502028, 362.66934310898819, 11151.043193910313, -1.5382672347660285, 1.4265100000000002E-12, 1.42651E-13
DataValue, -7.775, 1.4246E-11, 2.9085299999999997E-06, 3.141592653589, 0.032493817677326065, 343816.29207881645, 1.4261041613275526E-11, -11160.120516286766, 362.63492131320822, 11166.010658431265, -1.5383139380576054, 1.4246E-12, 1.4245999999999998E-13
DataValue, -7.8, 1.42268E-11, 2.90016E-06, 3.141592653589, 0.032444035184124871, 344808.56228621869, 1.4241775349043436E-11, -11175.217919908091, 362.56916338376084, 11181.097976302315, -1.53836366812381, 1.42268E-12, 1.42268E-13
DataValue, -7.825, 1.4208E-11, 2.89177E-06, 3.141592653589, 0.032392982107613065, 345808.96820978157, 1.4222908529557822E-11, -11190.041949660455, 362.47882865879075, 11195.911295485805, -1.5384146676019144, 1.4207999999999998E-12, 1.4207999999999999E-13
DataValue, -7.8500000000000005, 1.4189E-11, 2.88327E-06, 3.141592653589, 0.032341015770574737, 346828.42744522711, 1.4203840861120919E-11, -11205.063802677352, 362.38314515268439, 11210.922190701396, -1.5384665795548049, 1.4189E-12, 1.4188999999999996E-13
DataValue, -7.875, 1.41702E-11, 2.8748199999999997E-06, 3.141592653589, 0.032289015927760935, 347847.86525765096, 1.4184973574903705E-11, -11219.967541815879, 362.28171066665362, 11225.814878096173, -1.5385185251528839, 1.41702E-12, 1.41702E-13
DataValue, -7.9, 1.41513E-11, 2.8667499999999997E-06, 3.141592653589, 0.03224137945692665, 348827.06898055295, 1.4166010369030906E-11, -11234.987053226567, 362.23148077673591, 11240.824957797104, -1.5385661120836689, 1.41513E-12, 1.41513E-13
DataValue, -7.925, 1.41328E-11, 2.8581E-06, 3.141592653589, 0.032186172793152161, 349882.78926559607, 1.4147440870189681E-11, -11249.733754130308, 362.08587448739445, 11255.559325032324, -1.5386212615173525, 1.4132799999999998E-12, 1.4132799999999997E-13
DataValue, -7.95, 1.41141E-11, 2.8506E-06, 3.141592653589, 0.032144244463187269, 350803.33964779344, 1.4128683428434312E-11, -11264.669061211493, 362.09427610048442, 11270.487182167422, -1.5386631465130676, 1.41141E-12, 1.41141E-13
DataValue, -7.9750000000000005, 1.40957E-11, 2.8426299999999997E-06, 3.141592653589, 0.03209621486562772, 351786.90156650712, 1.4110220925104539E-11, -11279.408305278281, 362.02631252335755, 11285.21664692973, -1.5387111266091138, 1.40957E-12, 1.4095699999999997E-13
DataValue, -8, 1.40773E-11, 2.83415E-06, 3.141592653589, 0.03204229376116223, 352839.47568053915, 1.4091753284826639E-11, -11294.190288110305, 361.89176300609586, 11299.986721769932, -1.5387649923160762, 1.4077300000000001E-12, 1.4077299999999998E-13
DataValue, -8.025, 1.4058999999999999E-11, 2.82598E-06, 3.141592653589, 0.031991513342268157, 353859.5460689743, 1.4073388780921626E-11, -11308.928188475222, 361.7897270283575, 11314.713808960116, -1.5388157207341655, 1.4058999999999999E-12, 1.4058999999999999E-13
DataValue, -8.05, 1.40401E-11, 2.8184499999999997E-06, 3.141592653589, 0.03194922040138358, 354804.945980947, 1.4054431469762227E-11, -11324.182229238768, 361.79879390738063, 11329.960349810583, -1.5388579704913827, 1.40401E-12, 1.4040099999999998E-13
DataValue, -8.075, 1.4021799999999999E-11, 2.8099E-06, 3.141592653589, 0.031893870586802667, 355884.55105163885, 1.4036063241107894E-11, -11339.001567463236, 361.64464857622505, 11344.767225411792, -1.5389132639627281, 1.40218E-12, 1.40218E-13
DataValue, -8.1, 1.40038E-11, 2.80253E-06, 3.141592653589, 0.031851104890347051, 356820.44438418146, 1.4018006755431255E-11, -11353.607247354992, 361.62493531930829, 11359.364864332711, -1.5389559862594981, 1.4003800000000001E-12, 1.4003799999999998E-13
DataValue, -8.125, 1.39856E-11, 2.79503E-06, 3.141592653589, 0.031807204595459083, 357777.9129383227, 1.3999749207243481E-11, -11368.413871984838, 361.5974659520769, 11374.163120516614, -1.5389998421242177, 1.3985599999999999E-12, 1.3985599999999999E-13
DataValue, -8.15, 1.39676E-11, 2.78655E-06, 3.141592653589, 0.03175156839205253, 358866.69896466954, 1.3981681604883084E-11, -11383.104521300989, 361.43142172197076, 11388.841083072104, -1.5390554221956616, 1.39676E-12, 1.3967599999999998E-13
DataValue, -8.175, 1.39498E-11, 2.77889E-06, 3.141592653589, 0.031704689659260252, 359855.91369215766, 1.3963822162444673E-11, -11397.663278753184, 361.35937709361633, 11403.390233402182, -1.5391022537842947, 1.3949799999999998E-12, 1.39498E-13
DataValue, -8.2, 1.39319E-11, 2.77159E-06, 3.141592653589, 0.031662030930754426, 360803.72638088604, 1.3945866509663041E-11, -11412.338055986527, 361.33780052087127, 11418.056967374248, -1.5391448697333992, 1.3931899999999998E-12, 1.39319E-13
DataValue, -8.225, 1.39143E-11, 2.7633399999999997E-06, 3.141592653589, 0.031607714397682174, 361880.91222940356, 1.3928201048152107E-11, -11426.81258991814, 361.17542881797152, 11432.51912989843, -1.539199131962709, 1.3914299999999999E-12, 1.39143E-13
DataValue, -8.25, 1.38967E-11, 2.75611E-06, 3.141592653589, 0.031564942051358555, 362830.22085475543, 1.3910545915436839E-11, -11441.315391893986, 361.14445733645039, 11447.013724804172, -1.5392418616777548, 1.3896699999999999E-12, 1.38967E-13
DataValue, -8.275, 1.38793E-11, 2.74876E-06, 3.141592653589, 0.031520230946329331, 363800.40454604983, 1.3893089430962197E-11, -11455.691254476642, 361.08603399094892, 11461.380599292388, -1.5392865283423591, 1.3879300000000001E-12, 1.3879299999999997E-13
DataValue, -8.3, 1.38617E-11, 2.7410799999999998E-06, 3.141592653589, 0.031472072791248015, 364819.70610124478, 1.3875429894165E-11, -11470.271141571227, 360.99320830288116, 11475.950337884986, -1.5393346387715208, 1.38617E-12, 1.38617E-13
DataValue, -8.325, 1.38442E-11, 2.73364E-06, 3.141592653589, 0.03142632428264823, 365812.61614550563, 1.385787272377179E-11, -11484.803350727936, 360.92515442242109, 11490.473226633727, -1.5393803420771628, 1.3844199999999999E-12, 1.3844199999999998E-13
DataValue, -8.35, 1.3826299999999999E-11, 2.7265299999999996E-06, 3.141592653589, 0.0313851664572919, 366766.54942362639, 1.3839919301949131E-11, -11499.701668746082, 360.92005108279318, 11505.364042629639, -1.5394214593476923, 1.3826299999999997E-12, 1.3826299999999997E-13
DataValue, -8.375, 1.3809E-11, 2.71872E-06, 3.141592653589, 0.031334472219777462, 367820.15065913368, 1.3822558354902574E-11, -11514.145139093342, 360.789660995406, 11519.796329084469, -1.5394721037795236, 1.3809E-12, 1.3808999999999997E-13
DataValue, -8.4, 1.37919E-11, 2.7113599999999997E-06, 3.141592653589, 0.031288390033407311, 368818.60025964834, 1.3805401764639037E-11, -11528.454282264553, 360.70677406579807, 11534.095868992976, -1.5395181408308971, 1.37919E-12, 1.3791899999999999E-13
DataValue, -8.425, 1.37748E-11, 2.7043599999999996E-06, 3.141592653589, 0.031246352898053449, 369773.25504000951, 1.3788248813426979E-11, -11542.795988490623, 360.67027688661369, 11548.429429171079, -1.5395601369088414, 1.3774800000000001E-12, 1.37748E-13
DataValue, -8.45, 1.37578E-11, 2.69673E-06, 3.141592653589, 0.031196696396539804, 370819.47395549424, 1.3771189556882451E-11, -11557.094790870437, 360.54317741681666, 11562.717301220609, -1.5396097450531394, 1.3757799999999998E-12, 1.3757799999999999E-13
DataValue, -8.475, 1.3740799999999999E-11, 2.6902499999999998E-06, 3.141592653589, 0.031160237078851273, 371712.66610909771, 1.3754141772318192E-11, -11571.419411442546, 360.56817219937142, 11577.035743328797, -1.5396461689632579, 1.37408E-12, 1.3740799999999997E-13
DataValue, -8.5, 1.37239E-11, 2.6832499999999997E-06, 3.141592653589, 0.031117430253166808, 372682.38144041743, 1.3737188776415908E-11, -11585.699642213094, 360.51720055070558, 11591.307469456133, -1.5396889343224904, 1.3723899999999998E-12, 1.37239E-13
DataValue, -8.525, 1.37071E-11, 2.67603E-06, 3.141592653589, 0.031071736717636276, 373687.888401849, 1.3720333558385347E-11, -11599.932495421444, 360.43004844008868, 11605.530738322696, -1.5397345837208369, 1.37071E-12, 1.3707099999999999E-13
DataValue, -8.55, 1.36904E-11, 2.66953E-06, 3.141592653589, 0.031034074623985761, 374597.77563840826, 1.3703585413000045E-11, -11614.109614039517, 360.43314445325279, 11619.701122599738, -1.5397722095325541, 1.36904E-12, 1.36904E-13
DataValue, -8.5750000000000011, 1.36737E-11, 2.66181E-06, 3.141592653589, 0.0309821203530533, 375684.21487634355, 1.368682527225367E-11, -11628.331620085708, 360.27036975871067, 11633.911251424053, -1.5398241138973188, 1.3673699999999999E-12, 1.36737E-13
DataValue, -8.6, 1.36571E-11, 2.65471E-06, 3.141592653589, 0.030937037802724748, 376688.97921053524, 1.3670171214616487E-11, -11642.498151139696, 360.18440541996176, 11648.068337934792, -1.5398691532775948, 1.3657099999999996E-12, 1.36571E-13
DataValue, -8.625, 1.36407E-11, 2.6476E-06, 3.141592653589, 0.030891275911808666, 377700.55899682734, 1.3653716923440196E-11, -11656.528693567991, 360.08504404692343, 11662.08911057192, -1.5399148714763018, 1.36407E-12, 1.3640699999999998E-13
DataValue, -8.65, 1.36234E-11, 2.64044E-06, 3.141592653589, 0.03084685746125565, 378724.75799487962, 1.3636363054936793E-11, -11671.362991051812, 360.02487056354965, 11676.914488695984, -1.5399592476408324, 1.3623399999999998E-12, 1.36234E-13
DataValue, -8.675, 1.36071E-11, 2.6339999999999997E-06, 3.141592653589, 0.030808483813902898, 379650.72133637057, 1.3620015351433786E-11, -11685.371784487834, 360.00858748183106, 11690.91612854891, -1.5399975848545906, 1.36071E-12, 1.36071E-13
DataValue, -8.7000000000000011, 1.35907E-11, 2.6266199999999997E-06, 3.141592653589, 0.030759236582673419, 380717.42391362286, 1.3603558577623118E-11, -11699.508050322511, 359.86793602076233, 11705.041373311633, -1.5400467854610498, 1.35907E-12, 1.3590699999999998E-13
DataValue, -8.725, 1.35744E-11, 2.6203299999999997E-06, 3.141592653589, 0.030722423976904421, 381631.32124579733, 1.3587212432752449E-11, -11713.583185634676, 359.86966891780725, 11719.109916089636, -1.5400835633117955, 1.35744E-12, 1.35744E-13
DataValue, -8.75, 1.35584E-11, 2.61339E-06, 3.141592653589, 0.030677213884162835, 382644.76408037072, 1.3571159694338658E-11, -11727.438677059306, 359.765144609552, 11732.955675509154, -1.5401287308350924, 1.35584E-12, 1.35584E-13
DataValue, -8.775, 1.35421E-11, 2.6061399999999998E-06, 3.141592653589, 0.030628932247555165, 383709.24048592942, 1.3554804270459198E-11, -11741.589175049285, 359.6323393212117, 11747.095461224455, -1.5401769671483256, 1.3542100000000001E-12, 1.3542099999999996E-13
DataValue, -8.8, 1.3526E-11, 2.6001099999999997E-06, 3.141592653589, 0.030594437312048826, 384599.11311444518, 1.3538660601034407E-11, -11755.589993870994, 359.65566113363457, 11761.090438330337, -1.5402114297897405, 1.3526E-12, 1.3526E-13
DataValue, -8.8250000000000011, 1.35101E-11, 2.5938799999999997E-06, 3.141592653589, 0.030557051671513139, 385522.846083859, 1.3522714831699959E-11, -11769.451997822536, 359.63975284285675, 11774.945481014924, -1.5402487805119725, 1.3510099999999997E-12, 1.3510099999999997E-13
DataValue, -8.85, 1.34941E-11, 2.5872499999999997E-06, 3.141592653589, 0.030515086335110166, 386510.77398782497, 1.3506665307763613E-11, -11783.43724860447, 359.57260496551839, 11788.922166595257, -1.5402907067541813, 1.3494099999999998E-12, 1.3494099999999998E-13
DataValue, -8.875, 1.34782E-11, 2.5808699999999997E-06, 3.141592653589, 0.030475747353332316, 387466.24200366548, 1.3490718163674392E-11, -11797.366245518495, 359.53355313315228, 11802.843500899589, -1.5403300091858541, 1.34782E-12, 1.34782E-13
DataValue, -8.9, 1.34624E-11, 2.57362E-06, 3.141592653589, 0.030425804064673986, 388557.75133858144, 1.3474862541534064E-11, -11811.247988717243, 359.3667170639855, 11816.713734719584, -1.5403799062075017, 1.3462400000000001E-12, 1.34624E-13
DataValue, -8.925, 1.34466E-11, 2.56751E-06, 3.141592653589, 0.030389236531017157, 389482.41681629285, 1.3459018011704447E-11, -11825.152693423002, 359.35736221582624, 11830.611731290483, -1.540416439961414, 1.3446599999999999E-12, 1.3446599999999997E-13
DataValue, -8.9500000000000011, 1.34303E-11, 2.5608799999999998E-06, 3.141592653589, 0.030347550737159695, 390490.76879822562, 1.3442668954906199E-11, -11839.534516979114, 359.30087445837717, 11844.985213039587, -1.5404580873464089, 1.34303E-12, 1.3430299999999998E-13
DataValue, -8.975, 1.3414799999999999E-11, 2.5540799999999997E-06, 3.141592653589, 0.030301939429007566, 391530.414082566, 1.3427117570415825E-11, -11853.247151317424, 359.17637721627705, 11858.687773112371, -1.5405036567493784, 1.34148E-12, 1.34148E-13
DataValue, -9, 1.33992E-11, 2.5478799999999997E-06, 3.141592653589, 0.030263575169045959, 392483.16247233, 1.3411472112651783E-11, -11867.074826319466, 359.14011104301215, 11872.50801443508, -1.5405419858598013, 1.33992E-12, 1.3399199999999999E-13
DataValue, -9.025, 1.33837E-11, 2.5417899999999997E-06, 3.141592653589, 0.030226203725550536, 393423.53223515715, 1.3395927661386939E-11, -11880.84521766203, 359.11284798078532, 11886.271287650623, -1.5405793231488827, 1.33837E-12, 1.3383699999999997E-13
DataValue, -9.05, 1.33682E-11, 2.5346399999999997E-06, 3.141592653589, 0.030176125802916131, 394533.34595840046, 1.3380373063783065E-11, -11894.656623792016, 358.93465466203753, 11900.07102013415, -1.5406293554365391, 1.3368200000000002E-12, 1.3368199999999999E-13
DataValue, -9.0750000000000011, 1.33528E-11, 2.52939E-06, 3.141592653589, 0.030148352518371488, 395352.239077406, 1.3364936669165133E-11, -11908.394856754487, 359.0184860693962, 11913.805535500245, -1.540657103477006, 1.33528E-12, 1.33528E-13
